"umlsid"	"parent_1"	"parent_2"	"parent_3"
"C0037889"	"http://bio2rdf.org/meddra:10038185"	"http://bio2rdf.org/meddra:10018911"	"http://bio2rdf.org/meddra:10005329"
"C0272063"	"http://bio2rdf.org/meddra:10038185"	"http://bio2rdf.org/meddra:10018911"	"http://bio2rdf.org/meddra:10005329"
"C0858827"	"http://bio2rdf.org/meddra:10024689"	"http://bio2rdf.org/meddra:10019809"	"http://bio2rdf.org/meddra:10022891"
"C0020506"	"http://bio2rdf.org/meddra:10002700"	"http://bio2rdf.org/meddra:10021112"	"http://bio2rdf.org/meddra:10014698"
"C0020514"	"http://bio2rdf.org/meddra:10002700"	"http://bio2rdf.org/meddra:10021112"	"http://bio2rdf.org/meddra:10014698"
"C0853237"	"http://bio2rdf.org/meddra:10021109"	"http://bio2rdf.org/meddra:10021112"	"http://bio2rdf.org/meddra:10014698"
"C0020635"	"http://bio2rdf.org/meddra:10002701"	"http://bio2rdf.org/meddra:10021112"	"http://bio2rdf.org/meddra:10014698"
"C0853830"	"http://bio2rdf.org/meddra:10002701"	"http://bio2rdf.org/meddra:10021112"	"http://bio2rdf.org/meddra:10014698"
"C0201518"	"http://bio2rdf.org/meddra:10003828"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0853670"	"http://bio2rdf.org/meddra:10003828"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0853669"	"http://bio2rdf.org/meddra:10003828"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0852992"	"http://bio2rdf.org/meddra:10003828"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0202081"	"http://bio2rdf.org/meddra:10021477"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C1765330"	"http://bio2rdf.org/meddra:10021477"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0151728"	"http://bio2rdf.org/meddra:10021477"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0151729"	"http://bio2rdf.org/meddra:10021477"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0428537"	"http://bio2rdf.org/meddra:10021477"	"http://bio2rdf.org/meddra:10021505"	"http://bio2rdf.org/meddra:10022891"
"C0413252"	"http://bio2rdf.org/meddra:10010269"	"http://bio2rdf.org/meddra:10022119"	"http://bio2rdf.org/meddra:10022117"
"C0855558"	"http://bio2rdf.org/meddra:10021404"	"http://bio2rdf.org/meddra:10022893"	"http://bio2rdf.org/meddra:10022891"
"C0392885"	"http://bio2rdf.org/meddra:10008651"	"http://bio2rdf.org/meddra:10024580"	"http://bio2rdf.org/meddra:10022891"
"C0853605"	"http://bio2rdf.org/meddra:10008651"	"http://bio2rdf.org/meddra:10024580"	"http://bio2rdf.org/meddra:10022891"
"C0151691"	"http://bio2rdf.org/meddra:10008651"	"http://bio2rdf.org/meddra:10024580"	"http://bio2rdf.org/meddra:10022891"
"C0853084"	"http://bio2rdf.org/meddra:10008651"	"http://bio2rdf.org/meddra:10024580"	"http://bio2rdf.org/meddra:10022891"
"C0853295"	"http://bio2rdf.org/meddra:10008651"	"http://bio2rdf.org/meddra:10024580"	"http://bio2rdf.org/meddra:10022891"
"C0019343"	"http://bio2rdf.org/meddra:10026909"	"http://bio2rdf.org/meddra:10026908"	"http://bio2rdf.org/meddra:10036585"
"C0020450"	"http://bio2rdf.org/meddra:10026909"	"http://bio2rdf.org/meddra:10026908"	"http://bio2rdf.org/meddra:10036585"
"C1314968"	"http://bio2rdf.org/meddra:10026909"	"http://bio2rdf.org/meddra:10026908"	"http://bio2rdf.org/meddra:10036585"
"C0855591"	"http://bio2rdf.org/meddra:10027434"	"http://bio2rdf.org/meddra:10027432"	"http://bio2rdf.org/meddra:10022891"
"C0021670"	"http://bio2rdf.org/meddra:10014714"	"http://bio2rdf.org/meddra:10029112"	"http://bio2rdf.org/meddra:10014698"
"C0853014"	"http://bio2rdf.org/meddra:10014157"	"http://bio2rdf.org/meddra:10029112"	"http://bio2rdf.org/meddra:10014698"
"C0149911"	"http://bio2rdf.org/meddra:10014157"	"http://bio2rdf.org/meddra:10029112"	"http://bio2rdf.org/meddra:10014698"
"C0017661"	"http://bio2rdf.org/meddra:10018365"	"http://bio2rdf.org/meddra:10029149"	"http://bio2rdf.org/meddra:10038359"
"C0152023"	"http://bio2rdf.org/meddra:10029150"	"http://bio2rdf.org/meddra:10029149"	"http://bio2rdf.org/meddra:10038359"
"C0333495"	"http://bio2rdf.org/meddra:10029150"	"http://bio2rdf.org/meddra:10029149"	"http://bio2rdf.org/meddra:10038359"
"C0020437"	"http://bio2rdf.org/meddra:10020704"	"http://bio2rdf.org/meddra:10033949"	"http://bio2rdf.org/meddra:10014698"
"C0152023"	"http://bio2rdf.org/meddra:10020704"	"http://bio2rdf.org/meddra:10033949"	"http://bio2rdf.org/meddra:10014698"
"C0020438"	"http://bio2rdf.org/meddra:10020704"	"http://bio2rdf.org/meddra:10033949"	"http://bio2rdf.org/meddra:10014698"
"C0020997"	"http://bio2rdf.org/meddra:10036998"	"http://bio2rdf.org/meddra:10037000"	"http://bio2rdf.org/meddra:10022891"
"C0020503"	"http://bio2rdf.org/meddra:10010180"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0151650"	"http://bio2rdf.org/meddra:10027695"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0238217"	"http://bio2rdf.org/meddra:10027695"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0019212"	"http://bio2rdf.org/meddra:10038443"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0021313"	"http://bio2rdf.org/meddra:10038472"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0266304"	"http://bio2rdf.org/meddra:10038529"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C1384594"	"http://bio2rdf.org/meddra:10038529"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0266292"	"http://bio2rdf.org/meddra:10038529"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0347648"	"http://bio2rdf.org/meddra:10038529"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0156247"	"http://bio2rdf.org/meddra:10038529"	"http://bio2rdf.org/meddra:10038430"	"http://bio2rdf.org/meddra:10038359"
"C0200069"	"http://bio2rdf.org/meddra:10016462"	"http://bio2rdf.org/meddra:10038592"	"http://bio2rdf.org/meddra:10022891"
"C0020709"	"http://bio2rdf.org/meddra:10038602"	"http://bio2rdf.org/meddra:10038592"	"http://bio2rdf.org/meddra:10022891"
"C0436520"	"http://bio2rdf.org/meddra:10038602"	"http://bio2rdf.org/meddra:10038592"	"http://bio2rdf.org/meddra:10022891"
"C0436464"	"http://bio2rdf.org/meddra:10038602"	"http://bio2rdf.org/meddra:10038592"	"http://bio2rdf.org/meddra:10022891"
"C0021610"	"http://bio2rdf.org/meddra:10037385"	"http://bio2rdf.org/meddra:10038668"	"http://bio2rdf.org/meddra:10022891"
"C0855771"	"http://bio2rdf.org/meddra:10037385"	"http://bio2rdf.org/meddra:10038668"	"http://bio2rdf.org/meddra:10022891"
"C0855774"	"http://bio2rdf.org/meddra:10037385"	"http://bio2rdf.org/meddra:10038668"	"http://bio2rdf.org/meddra:10022891"
"C0855773"	"http://bio2rdf.org/meddra:10037385"	"http://bio2rdf.org/meddra:10038668"	"http://bio2rdf.org/meddra:10022891"
"C0855772"	"http://bio2rdf.org/meddra:10037385"	"http://bio2rdf.org/meddra:10038668"	"http://bio2rdf.org/meddra:10022891"
"C0456973"	"http://bio2rdf.org/meddra:10025198"	"http://bio2rdf.org/meddra:10041641"	"http://bio2rdf.org/meddra:10005329"
"C0020532"	"http://bio2rdf.org/meddra:10041635"	"http://bio2rdf.org/meddra:10041641"	"http://bio2rdf.org/meddra:10005329"
"C0521620"	"http://bio2rdf.org/meddra:10046402"	"http://bio2rdf.org/meddra:10046400"	"http://bio2rdf.org/meddra:10038359"
"C0019880"	"http://bio2rdf.org/meddra:10000196"	"http://bio2rdf.org/meddra:10046590"	"http://bio2rdf.org/meddra:10038359"
"C0020438"	"http://bio2rdf.org/meddra:10000196"	"http://bio2rdf.org/meddra:10046590"	"http://bio2rdf.org/meddra:10038359"
