"drugid"	"geneid"
"DB00392"	"1129"
"DB01019"	"1129"
"DB01085"	"1129"
"DB00462"	"1129"
"DB00483"	"1129"
"DB00725"	"1129"
"DB01135"	"1129"
"DB01226"	"1129"
"DB01231"	"1129"
"DB00411"	"1129"
"DB00508"	"1129"
"DB00767"	"1129"
"DB00640"	"134"
"DB00651"	"134"
"DB00640"	"135"
"DB00651"	"135"
"DB01007"	"1595"
"DB09202"	"147"
"DB00211"	"147"
"DB00248"	"147"
"DB00696"	"147"
"DB00723"	"147"
"DB09202"	"146"
"DB00211"	"146"
"DB00248"	"146"
"DB00696"	"146"
"DB00723"	"146"
"DB00248"	"150"
"DB00320"	"150"
"DB00397"	"150"
"DB00413"	"150"
"DB00449"	"150"
"DB00696"	"150"
"DB09202"	"150"
"DB00255"	"2104"
"DB00719"	"3269"
"DB00920"	"3269"
"DB01237"	"3269"
"DB01246"	"3269"
"DB08936"	"3269"
"DB00405"	"3269"
"DB00767"	"3269"
"DB00216"	"3350"
"DB00248"	"3350"
"DB00315"	"3350"
"DB00413"	"3350"
"DB00490"	"3350"
"DB00669"	"3350"
"DB00696"	"3350"
"DB00216"	"3351"
"DB00248"	"3351"
"DB00315"	"3351"
"DB00320"	"3351"
"DB00413"	"3351"
"DB00669"	"3351"
"DB00696"	"3351"
"DB00216"	"3352"
"DB00248"	"3352"
"DB00315"	"3352"
"DB00320"	"3352"
"DB00413"	"3352"
"DB00669"	"3352"
"DB00696"	"3352"
"DB00216"	"3354"
"DB00216"	"3355"
"DB00315"	"3355"
"DB00669"	"3355"
"DB00696"	"3355"
"DB00216"	"3357"
"DB00248"	"3357"
"DB00320"	"3357"
"DB00413"	"3357"
"DB00508"	"3357"
"DB00216"	"3363"
"DB00248"	"3363"
"DB08838"	"3758"
"DB07960"	"4759"
"DB00213"	"495"
"DB00448"	"495"
"DB00736"	"495"
"DB07954"	"8654"
"DB00820"	"8654"
"DB07954"	"5148"
"DB08059"	"5290"
"DB00926"	"5914"
"DB00926"	"5915"
"DB00926"	"5916"
"DB08848"	"6529"
"DB08848"	"6538"
"DB01216"	"6715"
"DB00593"	"8913"
"DB01102"	"155"
"DB08077"	"3039"
"DB01003"	"3778"
"DB00356"	"3778"
"DB00774"	"3778"
"DB08035"	"367"
"DB01216"	"6716"
"DB08846"	"771"
"DB00774"	"771"
"DB08846"	"768"
"DB00774"	"768"
"DB00536"	"1742"
"DB01216"	"6718"
"DB00561"	"3777"
"DB00561"	"51305"
"DB07920"	"4321"
"DB07921"	"4321"
"DB07922"	"4321"
"DB00920"	"5226"
"DB00761"	"6558"
"DB00761"	"6560"
"DB00761"	"9990"
"DB00761"	"10723"
"DB00761"	"57468"
"DB07926"	"4312"
"DB07986"	"4314"
"DB07987"	"4314"
"DB07988"	"4314"
"DB08029"	"4314"
"DB08030"	"4314"
"DB07900"	"4317"
"DB08028"	"4317"
"DB01003"	"6286"
"DB07916"	"834"
"DB03793"	"25824"
"DB07947"	"2932"
"DB08073"	"2932"
"DB07954"	"5138"
"DB07964"	"6868"
"DB08059"	"5347"
"DB07929"	"10062"
"DB08063"	"10062"
"DB07980"	"89832"
"DB08039"	"817"
"DB08058"	"10039"
"DB07947"	"208"
"DB08073"	"208"
"DB09069"	"30"
"DB07899"	"1504"
"DB07881"	"3500"
"DB07883"	"3500"
"DB07909"	"3500"
"DB08915"	"8648"
"DB07932"	"10499"
"DB08047"	"10499"
"DB08048"	"10499"
"DB07954"	"5140"
"DB07985"	"5644"
"DB08065"	"6790"
"DB08066"	"6790"
"DB07877"	"3326"
"DB08045"	"3326"
"DB07993"	"23621"
"DB07994"	"23621"
"DB08929"	"23621"
"DB08080"	"58"
"DB07930"	"51"
"DB07947"	"5569"
"DB07995"	"5569"
"DB07996"	"5569"
"DB07997"	"5569"
"DB08070"	"5569"
"DB08073"	"5569"
"DB07954"	"5152"
"DB03793"	"10247"
"DB07878"	"1520"
"DB03793"	"9367"
"DB08032"	"3832"
"DB08033"	"3832"
"DB08037"	"3832"
"DB07901"	"23173"
"DB07902"	"23173"
"DB07903"	"23173"
"DB07995"	"83903"
"DB08004"	"83903"
"DB08067"	"3717"
"DB07959"	"1111"
"DB07895"	"2339"
"DB07895"	"2342"
"DB06404"	"710"
"DB05829"	"5745"
"DB05829"	"5746"
"DB07879"	"9759"
"DB08911"	"5605"
"DB09035"	"5133"
"DB00852"	"7124"
"DB01407"	"7124"
"DB01766"	"2147"
"DB01767"	"2147"
"DB02723"	"2147"
"DB00580"	"5743"
"DB00812"	"5743"
"DB02709"	"5743"
"DB01017"	"7422"
"DB03754"	"7422"
"DB01080"	"18"
"DB01699"	"18"
"DB01006"	"1588"
"DB00357"	"1588"
"DB00894"	"1588"
"DB00951"	"1557"
"DB00951"	"1558"
"DB08896"	"5156"
"DB08896"	"5159"
"DB01742"	"5478"
"DB01769"	"5550"
"DB01823"	"5837"
"DB01843"	"5837"
"DB02719"	"5837"
"DB02720"	"5837"
"DB00907"	"6336"
"DB00807"	"6336"
"DB00892"	"6336"
"DB00898"	"775"
"DB00898"	"776"
"DB00909"	"8912"
"DB04841"	"8912"
"DB00898"	"779"
"DB00996"	"781"
"DB00996"	"9254"
"DB00824"	"136"
"DB01785"	"2224"
"DB00797"	"3274"
"DB06637"	"3751"
"DB06637"	"3752"
"DB00824"	"5141"
"DB01791"	"5141"
"DB01160"	"5737"
"DB00824"	"140"
"DB01791"	"5143"
"DB06196"	"290"
"DB06594"	"4543"
"DB06594"	"4544"
"DB08896"	"1969"
"DB01830"	"3932"
"DB02755"	"4074"
"DB02730"	"280"
"DB02742"	"11253"
"DB02728"	"4282"
"DB02701"	"23408"
"DB02742"	"4124"
"DB00600"	"7299"
"DB01831"	"7453"
"DB02721"	"124"
"DB02721"	"125"
"DB01711"	"126"
"DB02721"	"126"
"DB02757"	"126"
"DB00357"	"1583"
"DB01157"	"1719"
"DB02712"	"231"
"DB01698"	"8644"
"DB01752"	"2593"
"DB02751"	"2593"
"DB00898"	"2741"
"DB00898"	"2742"
"DB01017"	"240"
"DB01834"	"2944"
"DB01834"	"2950"
"DB02701"	"3939"
"DB02709"	"4835"
"DB01763"	"23530"
"DB01821"	"4842"
"DB02727"	"4842"
"DB01738"	"5579"
"DB00909"	"6323"
"DB01595"	"6323"
"DB00909"	"6335"
"DB06201"	"6335"
"DB02758"	"30814"
"DB00869"	"759"
"DB00909"	"759"
"DB01194"	"759"
"DB00869"	"760"
"DB00909"	"760"
"DB01194"	"760"
"DB01748"	"760"
"DB01784"	"760"
"DB00869"	"762"
"DB00909"	"762"
"DB01194"	"762"
"DB00842"	"55879"
"DB00897"	"55879"
"DB00898"	"55879"
"DB01595"	"55879"
"DB00829"	"200959"
"DB00842"	"200959"
"DB00897"	"200959"
"DB01215"	"200959"
"DB01589"	"200959"
"DB01595"	"200959"
"DB01239"	"1132"
"DB00340"	"1132"
"DB00809"	"1132"
"DB01239"	"1133"
"DB00340"	"1133"
"DB00935"	"151"
"DB01392"	"151"
"DB05271"	"151"
"DB06262"	"151"
"DB00589"	"151"
"DB00797"	"151"
"DB00800"	"151"
"DB01186"	"151"
"DB00935"	"152"
"DB01392"	"152"
"DB06262"	"152"
"DB00589"	"152"
"DB00797"	"152"
"DB00800"	"152"
"DB01186"	"152"
"DB01038"	"1812"
"DB01049"	"1812"
"DB01063"	"1812"
"DB01239"	"1812"
"DB01614"	"1812"
"DB05271"	"1812"
"DB00589"	"1812"
"DB00800"	"1812"
"DB00805"	"1812"
"DB01186"	"1812"
"DB01239"	"1814"
"DB01392"	"1814"
"DB05271"	"1814"
"DB06288"	"1814"
"DB00589"	"1814"
"DB01186"	"1814"
"DB05271"	"1815"
"DB00589"	"1815"
"DB01186"	"1815"
"DB01038"	"1816"
"DB05271"	"1816"
"DB00589"	"1816"
"DB00800"	"1816"
"DB01186"	"1816"
"DB00882"	"2099"
"DB00890"	"2099"
"DB01183"	"2099"
"DB02715"	"2099"
"DB00842"	"2555"
"DB00897"	"2555"
"DB00898"	"2555"
"DB01198"	"2555"
"DB01215"	"2555"
"DB01589"	"2555"
"DB01595"	"2555"
"DB00842"	"2556"
"DB00897"	"2556"
"DB00898"	"2556"
"DB01198"	"2556"
"DB01215"	"2556"
"DB01589"	"2556"
"DB01595"	"2556"
"DB00842"	"2557"
"DB00897"	"2557"
"DB00898"	"2557"
"DB01595"	"2557"
"DB00842"	"2558"
"DB00897"	"2558"
"DB00898"	"2558"
"DB01198"	"2558"
"DB01215"	"2558"
"DB01589"	"2558"
"DB01595"	"2558"
"DB00842"	"2559"
"DB00897"	"2559"
"DB00898"	"2559"
"DB01595"	"2559"
"DB00842"	"2560"
"DB00897"	"2560"
"DB00898"	"2560"
"DB01215"	"2560"
"DB01440"	"2560"
"DB01589"	"2560"
"DB01595"	"2560"
"DB00842"	"2561"
"DB00897"	"2561"
"DB00898"	"2561"
"DB01215"	"2561"
"DB01595"	"2561"
"DB00842"	"2562"
"DB00897"	"2562"
"DB00898"	"2562"
"DB01215"	"2562"
"DB01589"	"2562"
"DB01595"	"2562"
"DB00592"	"2562"
"DB00842"	"2563"
"DB00897"	"2563"
"DB00898"	"2563"
"DB01215"	"2563"
"DB01589"	"2563"
"DB01595"	"2563"
"DB00842"	"2564"
"DB00897"	"2564"
"DB00898"	"2564"
"DB01215"	"2564"
"DB01589"	"2564"
"DB01595"	"2564"
"DB00842"	"2565"
"DB00897"	"2565"
"DB00898"	"2565"
"DB01215"	"2565"
"DB01589"	"2565"
"DB01595"	"2565"
"DB00842"	"2566"
"DB00897"	"2566"
"DB01215"	"2566"
"DB01589"	"2566"
"DB01595"	"2566"
"DB00842"	"2567"
"DB00897"	"2567"
"DB00898"	"2567"
"DB01215"	"2567"
"DB01589"	"2567"
"DB01595"	"2567"
"DB00842"	"2568"
"DB00897"	"2568"
"DB00898"	"2568"
"DB01215"	"2568"
"DB01589"	"2568"
"DB01595"	"2568"
"DB00842"	"2569"
"DB00897"	"2569"
"DB01215"	"2569"
"DB01589"	"2569"
"DB01595"	"2569"
"DB00842"	"2570"
"DB00897"	"2570"
"DB01215"	"2570"
"DB01589"	"2570"
"DB01595"	"2570"
"DB00933"	"3356"
"DB01239"	"3356"
"DB01392"	"3356"
"DB01614"	"3356"
"DB01618"	"3356"
"DB04842"	"3356"
"DB06144"	"3356"
"DB06288"	"3356"
"DB00589"	"3356"
"DB00805"	"3356"
"DB01186"	"3356"
"DB01221"	"3356"
"DB00898"	"3359"
"DB06144"	"3362"
"DB06637"	"3736"
"DB01154"	"3767"
"DB02740"	"567"
"DB00909"	"766"
"DB00898"	"782"
"DB00898"	"786"
"DB04842"	"786"
"DB01717"	"204"
"DB08896"	"673"
"DB00996"	"774"
"DB01202"	"774"
"DB08896"	"2321"
"DB08896"	"2324"
"DB08896"	"3791"
"DB08896"	"3815"
"DB01188"	"476"
"DB08896"	"5894"
"DB08896"	"5979"
"DB01809"	"5979"
"DB04841"	"801"
"DB00587"	"10800"
"DB00857"	"6713"
"DB01752"	"1787"
"DB00909"	"6324"
"DB00909"	"6327"
"DB00909"	"6328"
"DB00909"	"6330"
"DB00909"	"56934"
"DB00909"	"770"
"DB00909"	"763"
"DB01194"	"763"
"DB00909"	"11238"
"DB00909"	"765"
"DB00909"	"767"
"DB00909"	"377677"
"DB00909"	"55800"
"DB01154"	"3764"
"DB01103"	"8398"
"DB01103"	"5334"
"DB01734"	"5770"
"DB01769"	"5770"
"DB01820"	"5770"
"DB01202"	"9900"
"DB08896"	"4921"
"DB08896"	"2444"
"DB00907"	"6331"
"DB00909"	"6331"
"DB06706"	"6571"
"DB06714"	"6571"
"DB01049"	"11309"
"DB01736"	"291"
"DB00830"	"6530"
"DB00852"	"6530"
"DB00907"	"6530"
"DB00937"	"6530"
"DB01221"	"6530"
"DB06701"	"6530"
"DB06707"	"6530"
"DB00579"	"6530"
"DB01170"	"6530"
"DB00830"	"6531"
"DB00852"	"6531"
"DB00907"	"6531"
"DB00937"	"6531"
"DB01463"	"6531"
"DB06701"	"6531"
"DB00579"	"6531"
"DB01146"	"6531"
"DB00852"	"6532"
"DB00907"	"6532"
"DB06701"	"6532"
"DB00574"	"6532"
"DB00579"	"6532"
"DB00805"	"6532"
"DB01191"	"6532"
"DB02733"	"6733"
"DB00829"	"706"
"DB00897"	"706"
"DB00962"	"706"
"DB01068"	"706"
"DB01178"	"706"
"DB01198"	"706"
"DB00898"	"57053"
"DB00898"	"55584"
"DB00898"	"8973"
"DB01273"	"8973"
"DB06714"	"134864"
"DB01221"	"1128"
"DB00907"	"1128"
"DB01239"	"1128"
"DB01618"	"1128"
"DB00340"	"1128"
"DB00805"	"1128"
"DB00809"	"1128"
"DB00810"	"1128"
"DB01239"	"1131"
"DB06709"	"1131"
"DB00340"	"1131"
"DB00809"	"1131"
"DB00898"	"1135"
"DB00810"	"1135"
"DB00898"	"1136"
"DB01273"	"1136"
"DB00898"	"1137"
"DB01273"	"1137"
"DB00898"	"1138"
"DB00898"	"1139"
"DB01273"	"1139"
"DB00898"	"1141"
"DB00898"	"1142"
"DB00898"	"1143"
"DB00616"	"1636"
"DB00886"	"1636"
"DB01180"	"1636"
"DB01365"	"148"
"DB00852"	"148"
"DB00935"	"148"
"DB01253"	"148"
"DB01614"	"148"
"DB06144"	"148"
"DB06262"	"148"
"DB06706"	"148"
"DB06707"	"148"
"DB06711"	"148"
"DB06764"	"148"
"DB00797"	"148"
"DB00800"	"148"
"DB01186"	"148"
"DB01049"	"148"
"DB00841"	"153"
"DB00852"	"153"
"DB01064"	"153"
"DB01288"	"153"
"DB01291"	"153"
"DB01407"	"153"
"DB06262"	"153"
"DB01365"	"153"
"DB00841"	"154"
"DB00852"	"154"
"DB00867"	"154"
"DB01064"	"154"
"DB01288"	"154"
"DB01291"	"154"
"DB01407"	"154"
"DB06262"	"154"
"DB00901"	"154"
"DB00933"	"1813"
"DB01038"	"1813"
"DB01049"	"1813"
"DB01063"	"1813"
"DB01221"	"1813"
"DB01239"	"1813"
"DB01392"	"1813"
"DB01614"	"1813"
"DB01618"	"1813"
"DB04842"	"1813"
"DB05271"	"1813"
"DB06144"	"1813"
"DB06288"	"1813"
"DB00589"	"1813"
"DB00805"	"1813"
"DB01186"	"1813"
"DB01080"	"2550"
"DB00842"	"2554"
"DB00897"	"2554"
"DB00898"	"2554"
"DB00962"	"2554"
"DB01198"	"2554"
"DB01215"	"2554"
"DB01589"	"2554"
"DB01595"	"2554"
"DB01154"	"2554"
"DB00829"	"2554"
"DB00842"	"2554"
"DB00897"	"2554"
"DB01049"	"2554"
"DB01068"	"2554"
"DB01215"	"2554"
"DB01589"	"2554"
"DB01239"	"3358"
"DB01392"	"3358"
"DB04871"	"3358"
"DB04884"	"3358"
"DB06144"	"3358"
"DB06594"	"3358"
"DB00574"	"3358"
"DB00589"	"3358"
"DB00805"	"3358"
"DB01186"	"3358"
"DB01191"	"3358"
"DB00909"	"4129"
"DB08896"	"25"
"DB01081"	"4985"
"DB01221"	"4985"
"DB06274"	"4985"
"DB01183"	"4985"
"DB01221"	"4986"
"DB06274"	"4986"
"DB00825"	"4986"
"DB01183"	"4986"
"DB01081"	"4988"
"DB01221"	"4988"
"DB06274"	"4988"
"DB01183"	"4988"
"DB01812"	"6783"
"DB01812"	"6817"
"DB01812"	"6822"
"DB01712"	"2280"
"DB01723"	"2280"
"DB08896"	"4914"
"DB00909"	"6329"
"DB01752"	"3176"
"DB02754"	"3320"
"DB02733"	"5595"
"DB09292"	"4311"
"DB00616"	"4311"
"DB00886"	"4311"
"DB00909"	"23632"
"DB00909"	"761"
"DB00825"	"79054"
"DB00825"	"162514"
"DB01143"	"5167"
"DB00825"	"8989"
"DB00812"	"5740"
"DB00907"	"11280"
"DB00909"	"11280"
"DB00898"	"7412"
"DB00898"	"10369"
"DB00898"	"170572"
"DB00898"	"200909"
"DB00898"	"285242"
"DB00898"	"9177"
"DB00898"	"3760"
"DB00898"	"3762"
"DB00898"	"3763"
"DB00898"	"3765"
"DB01728"	"6010"
"DB01183"	"7099"
"DB01800"	"410"
"DB01812"	"6036"
"DB01756"	"22934"
"DB01750"	"6500"
"DB01812"	"6820"
"DB01727"	"50"
"DB01782"	"7272"
"DB01731"	"7454"
"DB01780"	"7531"
"DB01769"	"11315"
"DB01769"	"994"
"DB01760"	"392399"
"DB01769"	"1017"
"DB02733"	"1017"
"DB01812"	"27284"
"DB01777"	"15"
"DB01769"	"1414"
"DB01752"	"51611"
"DB01765"	"1457"
"DB02709"	"1457"
"DB01810"	"8722"
"DB01858"	"1513"
"DB01752"	"118881"
"DB01717"	"158067"
"DB01852"	"133688"
"DB01840"	"51477"
"DB01752"	"10196"
"DB01752"	"80854"
"DB01844"	"1990"
"DB01819"	"2027"
"DB02726"	"2027"
"DB01717"	"203"
"DB01809"	"3055"
"DB01752"	"3276"
"DB01812"	"9957"
"DB01812"	"9955"
"DB01727"	"3417"
"DB01727"	"3418"
"DB01785"	"3422"
"DB01851"	"3514"
"DB01776"	"3630"
"DB01827"	"3958"
"DB01811"	"4057"
"DB01782"	"5602"
"DB01761"	"1432"
"DB01807"	"1432"
"DB01782"	"5599"
"DB01782"	"9479"
"DB01710"	"4151"
"DB01826"	"4151"
"DB01818"	"4153"
"DB01854"	"417"
"DB01812"	"3340"
"DB01819"	"5105"
"DB01752"	"5110"
"DB01766"	"5300"
"DB01752"	"5409"
"DB01790"	"5573"
"DB01805"	"5645"
"DB02735"	"412"
"DB02740"	"28755"
"DB02740"	"28639"
"DB02745"	"11157"
"DB02733"	"1019"
"DB02750"	"79631"
"DB02726"	"2026"
"DB02740"	"3105"
"DB00951"	"1544"
"DB00951"	"1576"
"DB08896"	"2260"
"DB08896"	"2263"
"DB08900"	"9340"
"DB01103"	"5321"
"DB02705"	"5328"
"DB00812"	"5742"
"DB01837"	"5742"
"DB02709"	"5742"
"DB01812"	"6035"
"DB01842"	"6035"
"DB02714"	"6035"
"DB03128"	"43"
"DB00805"	"43"
"DB01805"	"43"
"DB01766"	"8565"
"DB00898"	"116443"
"DB01221"	"116443"
"DB01183"	"1385"
"DB01839"	"2162"
"DB01752"	"27232"
"DB03754"	"262"
"DB00898"	"2890"
"DB08883"	"2890"
"DB00898"	"2891"
"DB00898"	"2892"
"DB00898"	"2893"
"DB00996"	"2902"
"DB02759"	"4069"
"DB00909"	"4128"
"DB00805"	"4128"
"DB01835"	"4843"
"DB01821"	"4846"
"DB01833"	"4846"
"DB01700"	"471"
"DB02731"	"5019"
"DB06262"	"5053"
"DB00824"	"5142"
"DB01791"	"5142"
"DB01791"	"5144"
"DB01754"	"5292"
"DB02726"	"5313"
"DB01733"	"5315"
"DB02726"	"5315"
"DB04910"	"10383"
"DB01221"	"6869"
"DB06201"	"2915"
"DB01143"	"251"
"DB00852"	"3558"
"DB00852"	"4772"
"DB00852"	"466"
"DB01046"	"1181"
"DB01064"	"5594"
"DB02733"	"5594"
"DB01064"	"5295"
"DB01064"	"5296"
"DB01064"	"8503"
"DB00799"	"6257"
"DB01219"	"6261"
"DB00898"	"2030"
"DB01179"	"7153"
"DB00907"	"1129"
"DB01239"	"1129"
"DB00340"	"1129"
"DB00809"	"1129"
"DB00996"	"134"
"DB00824"	"134"
"DB00824"	"135"
"DB00935"	"147"
"DB01614"	"147"
"DB06144"	"147"
"DB06262"	"147"
"DB00800"	"147"
"DB01186"	"147"
"DB00935"	"146"
"DB06144"	"146"
"DB06262"	"146"
"DB00800"	"146"
"DB01186"	"146"
"DB00852"	"150"
"DB00935"	"150"
"DB01392"	"150"
"DB06262"	"150"
"DB06711"	"150"
"DB00589"	"150"
"DB00797"	"150"
"DB00800"	"150"
"DB01186"	"150"
"DB01049"	"150"
"DB01239"	"3269"
"DB01620"	"3269"
"DB04837"	"3269"
"DB04841"	"3269"
"DB00792"	"3269"
"DB00797"	"3269"
"DB00902"	"3269"
"DB01146"	"3269"
"DB01221"	"3350"
"DB01049"	"3350"
"DB00952"	"3350"
"DB01392"	"3350"
"DB01614"	"3350"
"DB01618"	"3350"
"DB04884"	"3350"
"DB05271"	"3350"
"DB00589"	"3350"
"DB01186"	"3350"
"DB00918"	"3351"
"DB00952"	"3351"
"DB00953"	"3351"
"DB00998"	"3351"
"DB01392"	"3351"
"DB04884"	"3351"
"DB00589"	"3351"
"DB01186"	"3351"
"DB00918"	"3352"
"DB00952"	"3352"
"DB00953"	"3352"
"DB00998"	"3352"
"DB01392"	"3352"
"DB00589"	"3352"
"DB01186"	"3352"
"DB00952"	"3355"
"DB00953"	"3355"
"DB01239"	"3357"
"DB01392"	"3357"
"DB00574"	"3357"
"DB00589"	"3357"
"DB00805"	"3357"
"DB01186"	"3357"
"DB06288"	"3363"
"DB06144"	"3757"
"DB01392"	"3758"
"DB01129"	"495"
"DB00799"	"5914"
"DB00799"	"5915"
"DB00799"	"5916"
"DB02741"	"5916"
"DB01844"	"5972"
"DB00906"	"6529"
"DB00909"	"8913"
"DB04841"	"8913"
"DB05246"	"8913"
"DB01179"	"203068"
"DB01064"	"155"
"DB01288"	"155"
"DB01407"	"155"
"DB06262"	"155"
"DB01160"	"5739"
"DB00898"	"3177"
"DB08896"	"7010"
"DB00909"	"6326"
"DB01179"	"7277"
"DB00909"	"771"
"DB00909"	"768"
"DB00909"	"8911"
"DB04841"	"8911"
"DB00617"	"8911"
"DB00789"	"5226"
"DB01017"	"4318"
"DB01017"	"834"
"DB01017"	"836"
"DB01012"	"846"
"DB01017"	"54205"
"DB01017"	"3553"
"DB01772"	"2932"
"DB01793"	"2932"
"DB01407"	"4803"
"DB01440"	"79581"
"DB06637"	"3739"
"DB09034"	"3061"
"DB09034"	"3062"
"DB02701"	"683"
"DB02726"	"7167"
"DB01704"	"1504"
"DB02716"	"1977"
"DB01762"	"2184"
"DB01832"	"2184"
"DB02710"	"3934"
"DB01705"	"5644"
"DB01725"	"5644"
"DB01737"	"5644"
"DB01741"	"5644"
"DB01745"	"5644"
"DB01767"	"5644"
"DB01771"	"5644"
"DB01805"	"5644"
"DB01836"	"5644"
"DB02744"	"5644"
"DB02701"	"142"
"DB02754"	"3326"
"DB03754"	"124583"
"DB04951"	"5045"
"DB03754"	"79661"
"DB03754"	"1634"
"DB08896"	"5600"
"DB06210"	"4352"
"DB06196"	"624"
"DB06637"	"3744"
"DB06637"	"3737"
"DB06637"	"3738"
"DB06637"	"3741"
"DB06637"	"3742"
"DB06637"	"3743"
"DB06637"	"3745"
"DB06637"	"9312"
"DB06637"	"3746"
"DB06637"	"3747"
"DB06637"	"3748"
"DB06637"	"3750"
"DB02762"	"6714"
"DB02761"	"7263"
"DB00051"	"7124"
"DB00051"	"712"
"DB00051"	"713"
"DB00051"	"714"
"DB00051"	"715"
"DB00051"	"716"
"DB00028"	"9103"
"DB00051"	"9103"
"DB00281"	"1956"
"DB00317"	"1956"
"DB00278"	"2147"
"DB00028"	"2209"
"DB00051"	"2209"
"DB00028"	"2212"
"DB00051"	"2212"
"DB00028"	"2213"
"DB00051"	"2213"
"DB00028"	"2214"
"DB00051"	"2214"
"DB00028"	"2215"
"DB00051"	"2215"
"DB00041"	"3559"
"DB00041"	"3560"
"DB00041"	"3561"
"DB00233"	"5743"
"DB00316"	"5743"
"DB00328"	"5743"
"DB02800"	"6470"
"DB02824"	"6470"
"DB00083"	"6616"
"DB00104"	"6751"
"DB00104"	"6752"
"DB00104"	"6755"
"DB00091"	"819"
"DB00190"	"1644"
"DB00089"	"2346"
"DB00199"	"213"
"DB00052"	"2690"
"DB00082"	"2690"
"DB02783"	"2806"
"DB08818"	"3383"
"DB00063"	"3690"
"DB00083"	"388"
"DB02821"	"4942"
"DB02824"	"4953"
"DB00107"	"5020"
"DB00107"	"5021"
"DB00398"	"5159"
"DB00091"	"5478"
"DB00091"	"10105"
"DB00091"	"5535"
"DB08738"	"5550"
"DB08739"	"5550"
"DB00052"	"5618"
"DB02843"	"5837"
"DB02811"	"590"
"DB02845"	"590"
"DB08658"	"590"
"DB00281"	"6336"
"DB00296"	"6336"
"DB00284"	"6476"
"DB00270"	"775"
"DB00308"	"775"
"DB00381"	"775"
"DB00393"	"775"
"DB00401"	"775"
"DB00270"	"776"
"DB00381"	"776"
"DB00393"	"776"
"DB00401"	"776"
"DB00270"	"8912"
"DB00270"	"779"
"DB00381"	"779"
"DB00393"	"779"
"DB00401"	"779"
"DB00270"	"781"
"DB00308"	"781"
"DB00381"	"781"
"DB00401"	"781"
"DB00270"	"9254"
"DB00270"	"783"
"DB00381"	"783"
"DB00393"	"783"
"DB00401"	"783"
"DB00277"	"136"
"DB00399"	"2224"
"DB00284"	"2548"
"DB02889"	"279"
"DB00284"	"279"
"DB08805"	"3274"
"DB08806"	"3274"
"DB00321"	"3274"
"DB00334"	"3274"
"DB00288"	"301"
"DB00280"	"3751"
"DB00321"	"3751"
"DB00280"	"3752"
"DB00321"	"3752"
"DB00284"	"8972"
"DB00277"	"5141"
"DB08814"	"10846"
"DB08765"	"4282"
"DB08756"	"5566"
"DB02833"	"890"
"DB08694"	"890"
"DB08733"	"10863"
"DB02855"	"1508"
"DB08700"	"4233"
"DB08791"	"4233"
"DB02860"	"5501"
"DB00166"	"11019"
"DB08695"	"27306"
"DB08790"	"27306"
"DB00207"	"23569"
"DB02822"	"126"
"DB02871"	"126"
"DB00166"	"51601"
"DB02834"	"231"
"DB08772"	"231"
"DB00328"	"2739"
"DB00233"	"240"
"DB02820"	"3028"
"DB08771"	"3290"
"DB08744"	"4835"
"DB08760"	"5468"
"DB00328"	"5468"
"DB00243"	"6335"
"DB00281"	"6335"
"DB02795"	"30814"
"DB00233"	"30814"
"DB00232"	"759"
"DB00381"	"759"
"DB02861"	"760"
"DB02866"	"760"
"DB08645"	"760"
"DB08659"	"760"
"DB08765"	"760"
"DB08782"	"760"
"DB00232"	"760"
"DB00232"	"762"
"DB00246"	"1132"
"DB00321"	"1132"
"DB00334"	"1132"
"DB00363"	"1132"
"DB00376"	"1132"
"DB00387"	"1132"
"DB00246"	"1133"
"DB00321"	"1133"
"DB00334"	"1133"
"DB00363"	"1133"
"DB00376"	"1133"
"DB00233"	"1147"
"DB00246"	"151"
"DB00268"	"151"
"DB00334"	"151"
"DB00363"	"151"
"DB00246"	"152"
"DB00268"	"152"
"DB00334"	"152"
"DB00363"	"152"
"DB00370"	"152"
"DB00246"	"1812"
"DB00268"	"1812"
"DB00334"	"1812"
"DB00363"	"1812"
"DB00334"	"1812"
"DB00370"	"1812"
"DB00246"	"1814"
"DB00268"	"1814"
"DB00334"	"1814"
"DB00363"	"1814"
"DB00370"	"1814"
"DB00246"	"1815"
"DB00268"	"1815"
"DB00334"	"1815"
"DB00363"	"1815"
"DB00246"	"1816"
"DB00268"	"1816"
"DB00334"	"1816"
"DB08737"	"2099"
"DB08773"	"2099"
"DB00294"	"2099"
"DB00367"	"2099"
"DB00241"	"2555"
"DB00312"	"2555"
"DB00241"	"2556"
"DB00312"	"2556"
"DB00241"	"2557"
"DB00312"	"2557"
"DB00241"	"2558"
"DB00312"	"2558"
"DB00241"	"2559"
"DB00312"	"2559"
"DB00277"	"3066"
"DB08810"	"3356"
"DB00246"	"3356"
"DB00268"	"3356"
"DB00321"	"3356"
"DB00334"	"3356"
"DB00363"	"3356"
"DB00370"	"3356"
"DB00246"	"3359"
"DB00333"	"3359"
"DB00334"	"3359"
"DB00363"	"3359"
"DB00370"	"3359"
"DB00246"	"3362"
"DB00321"	"3362"
"DB00334"	"3362"
"DB00363"	"3362"
"DB00321"	"3736"
"DB00222"	"3767"
"DB00308"	"3767"
"DB02796"	"4860"
"DB02857"	"4860"
"DB00261"	"5139"
"DB00277"	"5139"
"DB08734"	"7298"
"DB00308"	"782"
"DB00393"	"782"
"DB00381"	"782"
